task_id,dataset,method,model,seed,success,constraint_satisfied,violation_rate,profile_violation,repair_status,fault_node_predicted,posterior,final_output,tokens_input,tokens_output,tool_calls,latency_ms,extra
real_2wiki_00000_18b63dd208a911ebbd7fac1f6bf848b6,twowiki_real,direct,mistralai/mistral-nemo,42,True,True,0.0,False,,,,"The director of 'The Story Of A Maid', Reinhold Schünzel, is older than the director of 'Osmanthus Alley', Chen Kunhou.",1709,539,0,0.03645799733931199,"{'split': 'train', 'meta_summary': {}, 'prime_tokens_input': 1709, 'prime_tokens_output': 539}"
real_2wiki_00001_c3b8a8a4086b11ebbd60ac1f6bf848b6,twowiki_real,direct,mistralai/mistral-nemo,42,True,True,0.0,False,,,,Jovita Carranza was born first.,1619,416,0,0.027667003450915217,"{'split': 'train', 'meta_summary': {}, 'prime_tokens_input': 1619, 'prime_tokens_output': 416}"
real_2wiki_00002_a9f16baa0bdd11eba7f7acde48001122,twowiki_real,direct,mistralai/mistral-nemo,42,True,True,0.0,False,,,,The cause of death of Turki Bin Abdullah Al Saud's father is pneumonia.,1774,301,0,0.022332998923957348,"{'split': 'train', 'meta_summary': {}, 'prime_tokens_input': 1774, 'prime_tokens_output': 301}"
real_2wiki_00003_578ac41e0bde11eba7f7acde48001122,twowiki_real,direct,mistralai/mistral-nemo,42,True,True,0.0,False,,,,William Le Poer Trench's father died on 26 April 1872.,1793,392,0,0.01120899833040312,"{'split': 'train', 'meta_summary': {}, 'prime_tokens_input': 1793, 'prime_tokens_output': 392}"
real_2wiki_00004_86806877099411ebbdb0ac1f6bf848b6,twowiki_real,direct,mistralai/mistral-nemo,42,True,True,0.0,False,,,,"Yes, both Novochesnokovo and Katanda are located in the same country.",1693,214,0,0.006124995707068592,"{'split': 'train', 'meta_summary': {}, 'prime_tokens_input': 1693, 'prime_tokens_output': 214}"
real_2wiki_00005_072f19a00bdb11eba7f7acde48001122,twowiki_real,direct,mistralai/mistral-nemo,42,True,True,0.0,False,,,,Detroit,1694,312,0,0.018040998838841915,"{'split': 'train', 'meta_summary': {}, 'prime_tokens_input': 1694, 'prime_tokens_output': 312}"
real_2wiki_00006_990341840bdc11eba7f7acde48001122,twowiki_real,direct,mistralai/mistral-nemo,42,True,True,0.0,False,,,,"The director of 'Gambling Wives', Dell Henderson, is Canadian.",1442,410,0,0.004042005457449704,"{'split': 'train', 'meta_summary': {}, 'prime_tokens_input': 1442, 'prime_tokens_output': 410}"
real_2wiki_00007_7eeb32f4089211ebbd73ac1f6bf848b6,twowiki_real,direct,mistralai/mistral-nemo,42,True,True,0.0,False,,,,Oliver Palotai was born later than Sherlock Bristol.,1730,447,0,0.023332999262493104,"{'split': 'train', 'meta_summary': {}, 'prime_tokens_input': 1730, 'prime_tokens_output': 447}"
real_2wiki_00008_b729a3c80bdd11eba7f7acde48001122,twowiki_real,direct,mistralai/mistral-nemo,42,True,True,0.0,False,,,,"Pat O'Connor was born in Ardmore, County Waterford, Ireland.",1326,327,0,0.01058299676515162,"{'split': 'train', 'meta_summary': {}, 'prime_tokens_input': 1326, 'prime_tokens_output': 327}"
real_2wiki_00009_a83d0a42087e11ebbd6bac1f6bf848b6,twowiki_real,direct,mistralai/mistral-nemo,42,True,True,0.0,False,,,,The Mystic,1861,569,0,0.0052910036174580455,"{'split': 'train', 'meta_summary': {}, 'prime_tokens_input': 1861, 'prime_tokens_output': 569}"
